cover	numberOfChunks	numberOfTriples	n-hop	chunkSizes*
HASH	10	1000000000	0	98824119	99889677	103089062	97784998	98218263	97741326	98181351	98562044	98508608	109200552
HASH	20	1000000000	0	49460589	51321596	52420843	48646302	49238863	49135979	50181223	49774944	50021724	56773594	49361221	48574763	50644873	49160534	48976099	48604154	47986866	48806869	48513016	52395948
HASH	40	1000000000	0	24619555	23884605	23989998	24230318	24793955	24703523	26173074	24195514	25619130	32562151	24152204	24513585	25097507	25151403	24567279	24107190	24093433	24122187	24730779	24137165	24838550	27437091	28435481	24402074	24435394	24434449	24016156	25567298	24388927	24222232	25207472	24074109	25556893	24013861	24398100	24493481	23899042	24683827	23780950	28270058
HASH	20	500000000	0	25187132	25385522	26588838	24726540	24723648	24857662	26563347	24424545	24978151	25135875	25616932	24156265	24975904	25400499	24698948	24777477	24334247	24722291	24409751	24336426
HASH	20	2000000000	0	98272830	101730219	106802676	98100836	98602172	98679551	101984799	100693395	99608296	108426465	97954957	97212706	101305255	98482308	98392280	99092522	96648917	98444989	98126026	101438801
HIERARCHICAL	10	1000000000	0	98656327	103670917	101108188	98455295	97888057	103028778	99736985	99223170	100335123	97897160
HIERARCHICAL	20	1000000000	0	49114689	52846738	52900558	48639614	49776303	52337796	49842237	50708923	49619863	48827837	49535183	50815915	48212058	49799113	48122407	50711581	49895486	48525269	50709493	49058937
HIERARCHICAL	40	1000000000	0	24046938	26371192	26022520	24702681	24768791	28529278	24094573	25232680	25669757	24562241	24818651	25866042	24132535	25647116	24336466	24276505	23884145	23918168	25890845	25121883	25079174	26456788	28923224	23788748	24885779	23727237	25534763	25661192	23954277	24211532	24579531	24782156	24166562	24703217	23898880	26104065	24784238	23950259	24771428	24143943
HIERARCHICAL	20	500000000	0	25292557	24425515	25176159	24421081	24119394	27816346	24355477	26138111	24163238	24619089	24622771	25642762	24516530	24817807	24222017	25423472	24544036	24581373	26134857	24967408
HIERARCHICAL	20	2000000000	0	98588597	101584085	101525685	97923791	98337959	106528940	100539037	102846788	98058686	100582331	98918489	102842847	97138538	99556625	100614575	99251837	98214053	97421259	100575890	98949988
MIN_EDGE_CUT	10	1000000000	0	123034518	91807005	107353676	100789022	99738696	157177012	31759704	94044342	116393485	77902540
MIN_EDGE_CUT	20	1000000000	0	56404681	48548567	68331807	49560181	51301026	45264706	55400658	43372560	46979945	56588093	68583419	48207031	49878809	53643363	51387073	132406170	18877645	23715774	13102237	18446255
MIN_EDGE_CUT	40	1000000000	0	30020929	28446334	25952469	20381740	30734611	20535576	24016646	29212894	22982280	26171080	24235152	30991434	27293299	21207467	29499204	27698702	101319116	22446254	32583414	33821863	22793049	16782127	24719819	26497695	24216444	24168876	18153989	21213716	29485105	40124149	14872736	7823431	24366563	28766621	22255966	9622025	6383838	8923658	8519811	10759918
MIN_EDGE_CUT	20	500000000	0	30791665	23779346	27570278	27577420	25579441	24118341	27991731	21493943	33461101	28761414	19261738	27691002	22563627	30680173	22870336	24566828	18542378	46452396	7895749	8351093
MIN_EDGE_CUT	20	2000000000	0	104154158	85687968	116308912	110386285	75520319	80214825	108284203	131912175	104672277	98733883	66178859	35905900	63996345	101816092	123770986	99193601	88218761	231731873	100255948	73056630
VERTICAL	10	1000000000	0	36826908	54210090	48661629	428788310	73993555	78511168	44986857	126552496	33296672	74172315
HASH	1	1000000000	0	1000000000
HASH	10	1000000000	2	443674201	415715957	417834423	413296694	415165348	413521596	412479002	413580635	415923889	427417084